track_id,track_name,artists,track_genre,vibe,popularity,danceability,energy,valence,tempo,acousticness,speechiness,liveness,instrumentalness,loudness,duration_min
3xGwSN1dDdpN2s8oP8DRrC,Dheere Dheere Se Meri Zindagi Mein Aana,Anuradha Paudwal;Kumar Sanu,pop-film,Acoustic & Mellow,58,0.477,0.636,0.707,84.547,0.865,0.0356,0.208,0.00226,-8.334,5.494
0WujVnyLeCEOoPpdV2wOj6,Just Around the Corner,Cock Robin,synth-pop,Energetic & Danceable,58,0.653,0.658,0.575,122.074,0.225,0.0335,0.0599,0.00108,-10.38,4.271
1IbgYIuVwJsibCcT5GFYHy,"Wasteland, Baby!",Hozier,songwriter,Acoustic & Mellow,58,0.427,0.407,0.244,168.844,0.612,0.0382,0.109,0.386,-9.665,4.441
4KfjBdFvwtzwROuZiQaHjj,Just Hold On,Presence,sad,Acoustic & Mellow,58,0.677,0.629,0.186,130.008,0.553,0.0712,0.117,3.27e-05,-7.508,3.388
0Yzg5gttgeusAFIDCNPR77,Dope Shope,Yo Yo Honey Singh;Deep Money,hip-hop,Energetic & Danceable,58,0.754,0.914,0.865,136.032,0.424,0.0548,0.116,2.62e-05,-1.999,3.529
0lj4lRz7YYrN8vtNkxnrx7,Love Me Thoda Lofi,Swattrex,indian,Acoustic & Mellow,58,0.417,0.497,0.0832,89.553,0.589,0.0851,0.116,0.0634,-12.477,3.742
3SJVCbBFTxR6UvvTWRNbMp,Jind Mahi,Diljit Dosanjh,pop-film,Energetic & Danceable,58,0.73,0.705,0.655,139.924,0.286,0.0328,0.113,0.0,-4.358,2.917
7nr3RAMpV11jb07Rw2sfzk,Dil Pe Zakham Khate Hain,Nusrat Fateh Ali Khan;Afternight Vibes,indian,Instrumental,58,0.788,0.55,0.497,101.953,0.173,0.189,0.0937,0.433,-7.747,4.742
189DQylImZ1hGZaIpAQUzx,Moh Moh Ke Dhaage (Male),Anu Malik;Papon;Varun Grover,pop-film,Acoustic & Mellow,58,0.634,0.344,0.409,128.0,0.741,0.0288,0.111,6.09e-05,-11.011,5.382
3DpedytYku64Hjf51064vO,Tere Bin,Atif Aslam,pop-film,Energetic & Danceable,58,0.296,0.796,0.425,87.846,0.455,0.0743,0.0869,8.61e-06,-4.846,4.6
5dEJc0rHuTVxtl1xljDbRv,oh my love,FKA twigs,trip-hop,Acoustic & Mellow,58,0.907,0.592,0.545,108.052,0.532,0.0858,0.289,0.0,-6.44,3.761
1fnEaGJPQoedHBuCjU3hlm,給你一瓶魔法藥水,告五人,mandopop,Energetic & Danceable,58,0.643,0.8,0.792,99.016,0.0249,0.037,0.21,0.000329,-4.669,4.313
3NEuSQZbVmfQwRuDKol40Y,SPARK-AGAIN,Aimer,anime,Energetic & Danceable,58,0.399,0.946,0.502,90.068,0.000913,0.15,0.356,0.00462,-3.397,4.069
01jBLs7IZQzPt3dVdn5rDa,True Faith '94,New Order,synth-pop,Energetic & Danceable,58,0.605,0.907,0.965,117.511,0.0158,0.033,0.0697,0.0158,-3.56,5.592
1BfkOTr6W7SyXsfappHLHy,Goodwill,Rick Gallagher Project,piano,Acoustic & Instrumental,58,0.236,0.056,0.184,211.567,0.992,0.0437,0.0975,0.926,-31.629,3.448
0p7EstNUg5VYyD8jxs1Na7,Hai Apna Dil To Aawara - Happy,Hemant Kumar;S. D. Burman,pop-film,Acoustic & Mellow,58,0.605,0.469,0.934,110.457,0.572,0.0571,0.59,0.000948,-10.606,4.364
2n1jBz26dVBtSbMvJNjGsu,Until It's Gone,Linkin Park,grunge,Energetic & Danceable,58,0.47,0.878,0.322,114.986,0.0172,0.0429,0.235,0.054,-3.391,3.887
1YPkBfrRCpvBrwJU66LQWq,Osama,Zakes Bantwini;Kasango,deep-house,Instrumental,58,0.669,0.704,0.262,122.012,0.0669,0.0347,0.103,0.602,-10.207,6.82
55KKAV2VnlggBrVS0J666s,Use Somebody - Acoustic Version,Isabella Celander,acoustic,Acoustic & Mellow,58,0.57,0.271,0.273,125.862,0.82,0.0304,0.108,3.27e-06,-11.334,3.111
5DH2fDXOtzJEGzWRS57wlE,Kingdom in Blue,Kupla,anime,Acoustic & Instrumental,58,0.524,0.238,0.12,78.018,0.657,0.0423,0.16,0.926,-11.162,3.353
5LjSxAIKwyZvQqJ04ZQ0Da,Something About The Way You Look Tonight - Edit Version,Elton John,piano,Energetic & Danceable,58,0.48,0.628,0.541,143.412,0.174,0.0262,0.0753,3.28e-05,-7.643,4.009
4yXNMbZrsFJbPTH0WfhwEB,Young Volcanoes,Fall Out Boy,emo,Energetic & Danceable,58,0.599,0.853,0.676,94.997,0.00123,0.0365,0.37,0.000504,-3.878,3.408
3GGkqI7lQTP1D6CtymwnHZ,Fingers,Lil Peep,emo,Energetic & Danceable,58,0.546,0.835,0.423,133.986,0.0123,0.0501,0.103,0.326,-6.399,3.048
3MdqGEVxEQdKz3NWp63zY9,Konoha Peace (Naruto),Kato,anime,Acoustic & Instrumental,58,0.617,0.0806,0.289,98.165,0.936,0.0348,0.121,0.946,-24.894,1.46
3pU1CUgPiFfxPCpscwIwQR,I Should Have Known Better - Remastered 2009,The Beatles,psych-rock,Energetic & Danceable,58,0.682,0.444,0.91,130.704,0.257,0.0289,0.115,0.0,-7.689,2.718
1xQZtbipNLyP0e0hihE5F5,I'd Come for You,Nickelback,grunge,Energetic & Danceable,58,0.489,0.748,0.385,147.998,0.033,0.0311,0.144,0.0,-5.488,4.377
3nI7ooi7HA8oRVSgCKvcE7,The Far West,Lihua Zhao,piano,Acoustic & Instrumental,58,0.507,0.0414,0.538,132.344,0.988,0.0395,0.107,0.942,-28.956,2.85
0xDVPc5W2jYqO6p9NisCI4,WALK THE LINE,ENHYPEN,anime,Energetic & Danceable,58,0.684,0.829,0.301,122.083,0.00185,0.144,0.581,0.00258,-6.082,2.064
3coeo9H305LiuDbXXn9ANe,Akudama,Alpha Wolf,hardcore,Energetic & Danceable,58,0.44,0.993,0.178,170.196,0.000176,0.141,0.33,0.00123,-1.115,2.624
2uDwRgwGPjXq0oj0hNCuFc,Shadow on the Sun,Audioslave,grunge,Energetic & Danceable,58,0.329,0.658,0.288,141.123,0.00108,0.0373,0.0805,1.56e-06,-5.57,5.723
5XZn5pE4NNGDjKB8UYQQU5,Gurenge Lofi (Demon Slayer),Kato,anime,Acoustic & Instrumental,58,0.622,0.124,0.178,134.025,0.717,0.0369,0.095,0.838,-24.872,1.209
5R5OPt5ndBtQNWLr3Rj7AI,Play Date X Main Tera,Pranish VP,indian,Acoustic & Mellow,58,0.731,0.481,0.447,117.881,0.833,0.0335,0.138,0.000317,-9.485,3.724
1gxmaTGnxEgZuV8485tevN,Alag Aasmaan (Acoustic),Anuv Jain,indian,Acoustic & Mellow,58,0.625,0.103,0.668,115.732,0.921,0.0435,0.107,1.06e-06,-13.387,3.526
64bX3WWzjUomaRfPcQvCNn,Bahut Pyar Karte Hai - Female Version,Anuradha Paudwal,pop-film,Acoustic & Mellow,58,0.452,0.49,0.724,123.669,0.658,0.0397,0.167,5.71e-06,-11.685,4.428
5w1MhmSc5S5iHnhy4s3fFb,Hawayein - Lofi Flip,VIBIE;Arijit Singh;Pritam,indian,Acoustic & Mellow,58,0.489,0.313,0.332,114.71,0.875,0.0633,0.235,0.0125,-14.965,5.217
0PcbVYxqG9Gx5vkEomupjJ,Band Theke,Jordan Sandhu,hip-hop,Energetic & Danceable,58,0.79,0.672,0.49,95.827,0.1,0.0654,0.215,0.0,-4.955,3.131
1UZs9dauJnxrqYxMIzxnwC,Diamant,Rammstein,industrial,Acoustic & Mellow,58,0.347,0.272,0.122,140.506,0.813,0.0375,0.102,2.37e-05,-11.841,2.572
5PZo9NMyNLxOlpEFoYo611,Notorious,Adelitas Way,grunge,Energetic & Danceable,58,0.53,0.967,0.642,99.962,0.000507,0.0657,0.0786,0.205,-2.108,2.836
0s8Ht3XaHDQuDjLnK3xVMW,Shayad - Lofi Flip,VIBIE;Arijit Singh;Pritam,indian,Acoustic & Mellow,58,0.666,0.44,0.423,120.008,0.601,0.0486,0.342,0.0219,-11.046,3.467
5oRF3J9rBRWCNMTi0odITe,Voidwalker,iamjakehill,sad,Energetic & Danceable,58,0.731,0.939,0.749,149.961,0.249,0.0623,0.231,0.0,-3.581,2.475
5wellG7pgco2QlMjVuvSsf,To the Grand Line (One Piece),Kato,anime,Acoustic & Instrumental,58,0.49,0.0451,0.338,108.083,0.815,0.0309,0.109,0.856,-25.097,1.44
1KPAtV3E11Y3pbnzUOtO0d,Samjhawan - Lofi Flip,KSW;Arijit Singh;Shreya Ghoshal;Shaarib Toshi;Jawad Ahmad,indian,Acoustic & Mellow,58,0.58,0.418,0.168,107.031,0.453,0.0295,0.28,0.00151,-10.307,3.785
5Dqik1P9toCJTLj5rEm78s,West End Girls,Pet Shop Boys,synth-pop,Energetic & Danceable,58,0.627,0.905,0.644,113.247,0.0331,0.037,0.255,0.0199,-9.921,4.033
4vRiQs4LNSdRI2HaPgxzdh,Loneliness (Naruto),Kato,anime,Acoustic & Instrumental,58,0.619,0.0834,0.2,100.008,0.612,0.0393,0.126,0.898,-23.629,0.947
3DZvtV9nOQ2RDfT4nvEEi9,Feel Your Love - Tomorrowland Mix,Dimitri Vegas & Like Mike;Timmy Trumpet;Edward Maya,progressive-house,Instrumental,58,0.481,0.787,0.229,138.026,0.0595,0.0359,0.0831,0.768,-7.374,2.841
2kUtv1wP3roWgZADJHPHaz,Lost Love,Neb;johto,sad,Acoustic & Mellow,58,0.692,0.583,0.885,80.895,0.97,0.189,0.257,0.0458,-8.113,1.192
6EgwlXnFrfkFqOKqY3dqki,Mayonaka No Door / Stay With Me,Chris Andrian Yang,songwriter,Acoustic & Mellow,58,0.753,0.0832,0.634,99.906,0.822,0.0455,0.0811,0.0,-13.375,2.97
0elH6ukMGLyCHJavHutEza,Creep,Stone Temple Pilots,grunge,Energetic & Danceable,58,0.66,0.567,0.182,107.754,0.00428,0.0289,0.11,0.0137,-6.318,5.544
6bfDSsy4wnpn6B0de8Qrbx,Good Morning World!,BURNOUT SYNDROMES,anime,Energetic & Danceable,58,0.486,0.953,0.595,95.574,0.0505,0.0766,0.115,0.0,-2.244,4.158
1A5yplwEk6cJbAL63L6bkp,Bailar (feat. Pitbull & Elvis Crespo),Deorro;Pitbull;Elvis Crespo,progressive-house,Energetic & Danceable,58,0.75,0.891,0.553,128.065,0.0249,0.227,0.0569,6.48e-06,-3.738,2.672
6jJe5uP59U6OtTrtJss42v,Betty Cooper,80purppp,sad,Acoustic & Mellow,58,0.821,0.32,0.793,106.078,0.897,0.076,0.245,0.0,-11.911,1.929
3djWekEDgbhAtkXGdFNbFt,BALD!,JPEGMAFIA,industrial,Energetic & Danceable,58,0.594,0.917,0.675,154.703,0.0372,0.3,0.495,0.0,-2.382,2.566
62UAFVREdTssSevwa5jqhF,I Took A Pill In Ibiza - Seeb Remix,Mike Posner;Seeb,edm,Energetic & Danceable,58,0.665,0.727,0.66,101.976,0.032,0.103,0.0873,1.02e-05,-6.57,3.299
7hgtn706RqLE5q1mWe8aQx,"Snap Your Fingers, Snap Your Neck",Prong,industrial,Energetic & Danceable,58,0.668,0.788,0.692,137.38,7.48e-05,0.0424,0.0792,0.108,-6.752,4.192
6dsoPBbMuUodSUvhRW7Vr4,Alone (feat. FEMME),Cristoph;FEMME,progressive-house,Instrumental,58,0.675,0.674,0.317,123.992,0.0058,0.0413,0.11,0.901,-11.037,3.754
6L4ZHLACL2Fla9qT56ef8P,No Time,Quintino,progressive-house,Instrumental,58,0.639,0.955,0.635,127.998,0.0105,0.0508,0.0744,0.812,-7.377,2.605
3jW0wb61ySku4gmORXuGDn,Deewana,Akhil,hip-hop,Acoustic & Mellow,58,0.544,0.531,0.471,79.993,0.761,0.0397,0.115,0.0,-6.899,3.684
1YcABWwgkfrOSw8VMgDWZU,My fellow creatures,Carlos Cipa,ambient,Acoustic & Instrumental,58,0.321,0.00611,0.0693,104.311,0.995,0.0362,0.09,0.908,-38.341,3.425
1EHh1fC9FCKw31wotfXx7L,How Far We've Come,Matchbox Twenty,grunge,Energetic & Danceable,58,0.566,0.905,0.792,83.0,0.0045,0.0646,0.21,0.0,-5.093,3.538
5KIOfWtUEKrxDNi4OnIpg2,Avril 14th (Aphex Twin) - Vanessa Wagner Version,Murcof;Vanessa Wagner,ambient,Acoustic & Instrumental,58,0.395,0.0826,0.119,93.288,0.995,0.0432,0.126,0.93,-18.982,2.75
6ZfPmIbwzz6fopTNwAJTPs,Red Cold River,Breaking Benjamin,grunge,Energetic & Danceable,58,0.376,0.967,0.226,91.582,0.000248,0.166,0.0575,2.64e-06,-3.277,3.348
7ItZM6DMZE2m1X7yIaRxjq,C’Mon Everybody,Eddie Cochran,rock-n-roll,Energetic & Danceable,58,0.627,0.7,0.856,175.33,0.121,0.0522,0.188,0.0111,-9.657,1.97
7bckng9psD3hFOCiIi0qqT,NIKEYS PT. 2 IN MINT,Yxngxr1,sad,Acoustic & Mellow,58,0.916,0.394,0.291,123.937,0.854,0.292,0.0929,0.0,-10.329,2.323
5pSxOv6lbvdz2fddSUPdSA,Song From A Secret Garden,Secret Garden,new-age,Acoustic & Instrumental,58,0.226,0.303,0.094,66.727,0.897,0.0374,0.162,0.878,-10.866,3.58
7rGN3oqzCpG2mLcwoPwDQm,Letting You Go,Bullet For My Valentine,metalcore,Energetic & Danceable,58,0.459,0.903,0.364,76.185,0.00877,0.0673,0.168,0.0,-4.649,3.728
0xHch89AN9RlN8Nm4kJzs3,Polly,Nirvana,grunge,Acoustic & Mellow,58,0.618,0.392,0.437,115.075,0.683,0.0388,0.905,7.09e-05,-11.941,3.274
1zPlQih67ZvC3Xp6c2dxUI,Who Am I ?,Arivu,hip-hop,Acoustic & Mellow,58,0.692,0.746,0.917,135.992,0.565,0.0744,0.572,0.535,-8.926,4.05
291Yu972gd6bPo2aIBgZDA,Evil Morty Theme (For The Damaged Coda) - Epic Version,Samuel Kim,anime,Acoustic & Instrumental,58,0.186,0.479,0.0361,141.617,0.408,0.034,0.0884,0.911,-9.437,3.764
1hoeIeIVXV9nDPWL21Nbjj,SKETCH,Kiro Akiyama,j-rock,Energetic & Danceable,58,0.614,0.752,0.718,93.976,0.15,0.0499,0.354,0.0,-2.775,3.961
3qHlBxD3acw5nrl7Padt0v,Davidian,Machine Head,industrial,Energetic & Danceable,58,0.278,0.937,0.29,154.244,0.000535,0.168,0.227,0.118,-6.952,4.944
2qPNdVlqZl1cYqsNc3MXnA,Sher Aaya Sher,DIVINE;Major C,hip-hop,Energetic & Danceable,58,0.832,0.657,0.756,104.005,0.0433,0.209,0.0752,2.93e-05,-7.755,2.239
1YqVJ2YSgwxWpfuENocF2t,"Hello,world!",BUMP OF CHICKEN,j-rock,Energetic & Danceable,58,0.597,0.913,0.713,105.541,0.00409,0.0321,0.405,2.53e-05,-5.448,4.141
5LlXYUfSei584BdUJ05Lo3,Acabo de llegar,Fito y Fitipaldis,spanish,Energetic & Danceable,58,0.565,0.87,0.886,145.164,0.252,0.0409,0.526,0.000162,-3.895,6.252
3z53rfQOg6Eb5pBCRsd7Uu,Pennyroyal Tea,Nirvana,grunge,Energetic & Danceable,58,0.428,0.449,0.196,113.308,0.000351,0.0342,0.253,0.000498,-12.114,3.647
7hObovvcbBpXgZHQ9if4WU,Wishlist,Pearl Jam,grunge,Energetic & Danceable,58,0.623,0.342,0.101,115.032,0.0134,0.038,0.106,0.00412,-8.694,3.443
5IeTFRymTDiza7DciBD1Gk,Negative Creep,Nirvana,grunge,Energetic & Danceable,58,0.37,0.947,0.418,81.744,7.97e-06,0.0901,0.0762,0.000175,-7.213,2.929
34tFidHrETMAjsiK87WVVW,Dear Prudence,Siouxsie and the Banshees,goth,Energetic & Danceable,58,0.426,0.9,0.42,101.492,0.012,0.047,0.69,0.000735,-4.393,3.803
6HDBZFpozQsnYZ88ic250y,Evil Angel,Breaking Benjamin,grunge,Energetic & Danceable,58,0.316,0.903,0.59,171.953,0.000331,0.0908,0.102,7.19e-05,-3.234,3.667
2VuwpxQR7rTPWkoLkpANdz,Whom Shall I Fear (God Of Angel Armies),Chris Tomlin,world-music,Energetic & Danceable,58,0.444,0.778,0.42,148.044,0.051,0.0324,0.269,0.0,-3.037,4.465
5N23UhzMfAuCYjwhSbTQwH,The Heart Of Worship,Matt Redman,world-music,Acoustic & Mellow,58,0.507,0.28,0.233,139.791,0.775,0.0282,0.122,0.000264,-10.284,5.302
1qtl3vB0uqciZ94g3S6TO7,Besharmi Ki Height,Benny Dayal;Shalmali Kholgade,pop-film,Energetic & Danceable,58,0.708,0.946,0.477,130.99,0.128,0.0434,0.559,0.0,-4.519,4.823
607PGYIaTaTyAKQtmPpUom,death bed (feat. beabadoobee & blink-182) - bonus remix,Powfu;beabadoobee;blink-182,sad,Acoustic & Mellow,58,0.73,0.639,0.661,143.956,0.669,0.0993,0.824,0.0,-5.942,2.222
4L5r9XNiWJ7cbqcIiNvVes,The Hand That Feeds,Nine Inch Nails,industrial,Energetic & Danceable,58,0.587,0.99,0.486,127.992,0.0172,0.0783,0.104,0.000668,-4.496,3.528
2dwhMQsFeHr2S787WxqAqW,You Sang To Me,Marc Anthony,salsa,Energetic & Danceable,58,0.578,0.894,0.741,165.98,0.0103,0.0296,0.216,2.66e-06,-5.42,5.785
6iaQi9uPzHoXLMo5g490Bj,Barricades,Hiroyuki Sawano,anime,Energetic & Danceable,58,0.624,0.941,0.56,105.02,0.0661,0.0527,0.113,0.0,-4.894,3.69
5pvy8p5jyXqr6bjzQRDPjm,Somos Iguales,Ozuna;Tokischa;Louchie Lou;Michie One,reggaeton,Energetic & Danceable,58,0.836,0.64,0.435,97.013,0.0301,0.0809,0.311,0.000249,-4.14,2.874
4oviAMVnj3noW22hfvgFQS,Sylvia: Act III: Divertissement: Variation - Valse,Léo Delibes;Razumovsky Symphony Orchestra;Andrew Mogrelia,french,Acoustic & Instrumental,58,0.346,0.0578,0.422,97.259,0.932,0.0352,0.211,0.928,-22.644,1.252
6rftze5MC2y76ivrCPemqw,Playlist,Mumuzinho,pagode,Energetic & Danceable,58,0.707,0.666,0.923,160.96,0.256,0.0678,0.113,0.0,-8.272,2.897
0ePqDlJvdIrs58EKvPb9hN,Supera - Ao Vivo,Péricles,pagode,Energetic & Danceable,58,0.556,0.714,0.696,147.57,0.452,0.0614,0.983,0.0,-5.973,3.871
4h8Pmw3RELdsanPjssyJoB,Push My Luck,The Chainsmokers,house,Energetic & Danceable,58,0.563,0.645,0.523,89.976,0.293,0.0428,0.202,0.0,-6.422,3.031
7nCONy10IHp7XD3oYZ0lcx,I've Seen Footage,Death Grips,industrial,Energetic & Danceable,58,0.603,0.944,0.418,130.035,0.0481,0.347,0.342,0.0,-3.626,3.381
3xfOF1wyjUZocifZ5WLeFx,Are 'Friends' Electric?,Tubeway Army,synth-pop,Energetic & Danceable,58,0.428,0.714,0.435,94.033,0.0697,0.0376,0.163,0.212,-9.735,5.386
7ICZkeodyeK8foAiGbJjOI,Dear,Daigo Hanada,piano,Acoustic & Instrumental,58,0.335,0.0168,0.177,92.277,0.989,0.0479,0.0998,0.856,-32.159,1.933
7fm1Nbus8X19wI4oz6FFcb,Scapegoat,Sidhu Moose Wala,hip-hop,Energetic & Danceable,58,0.752,0.518,0.548,85.058,0.0422,0.207,0.196,0.0,-8.798,3.953
1oACG26rFg4XwAkW5oGGUa,Colors,Stella Jang,k-pop,Acoustic & Mellow,58,0.734,0.295,0.788,199.99,0.636,0.889,0.0741,0.0,-8.598,1.694
01AKiTk6iF60Kpvitd1Ih1,Astaghfirullah,MC STAN,hip-hop,Energetic & Danceable,58,0.653,0.725,0.349,125.956,0.091,0.0912,0.251,0.000426,-8.464,3.556
13EtMetztrji5zrka6Uzd3,Bubble (feat. Uta),Eve;Uta,anime,Energetic & Danceable,58,0.541,0.803,0.442,146.0,0.0134,0.033,0.101,0.0,-4.725,3.781
3LlEnO0INKAExVe4JMi7p7,Khatam Hue Waande,Emiway Bantai,hip-hop,Energetic & Danceable,58,0.756,0.903,0.729,99.995,0.232,0.14,0.0548,0.0,-2.088,3.231
6SyutgkQfLKfcsWvmh02k2,Personal Jesus,Marilyn Manson,industrial,Energetic & Danceable,58,0.573,0.942,0.278,130.147,0.000246,0.124,0.524,0.00514,-5.259,4.111
5oByBWOcsIYOxitDER7JRn,Little Do You Know,BEAUZ;Jessie Villa,edm,Energetic & Danceable,58,0.573,0.694,0.445,105.085,0.13,0.042,0.0917,0.0,-4.456,2.79
1nMlHxWuPc5P9Y5nGvenlj,I Wish I Was,The Avett Brothers,bluegrass,Acoustic & Mellow,58,0.491,0.299,0.265,109.329,0.806,0.0317,0.188,0.0,-8.86,5.274
5r96TaQquRrlo3Ym3ZlSL2,"Amish Paradise (Parody of ""Gangsta's Paradise"" by Coolio)","""Weird Al"" Yankovic",comedy,Energetic & Danceable,58,0.728,0.448,0.483,80.902,0.103,0.172,0.267,0.0,-10.54,3.382
1kqx2Z9AXjbUCbPkUVbIRM,Angst - RMX by twocolors,Rammstein;twocolors,industrial,Instrumental,58,0.554,0.885,0.117,118.99,0.0016,0.0366,0.164,0.36,-9.737,4.0
1vPEPhmGDnp8RR6GCBozaa,A Lannister Always Pays His Debts,Ramin Djawadi,german,Acoustic & Instrumental,58,0.288,0.288,0.0963,86.393,0.552,0.0402,0.171,0.952,-16.518,2.843
7uF1nTuJRGUlZzODPcmPva,Ashes on The Fire (Attack on Titan The Final Season Original Soundtrack),KOHTA YAMAMOTO,anime,Instrumental,58,0.214,0.703,0.0786,101.921,0.00141,0.0487,0.0572,0.928,-9.558,4.569
4uW8CuyO9r7vOXgYf1eqCz,I'm Done,MC STAN,hip-hop,Acoustic & Mellow,58,0.712,0.473,0.489,117.963,0.782,0.0342,0.229,1.38e-06,-10.99,2.847
1nnEOnBgHPVpAAZIkFknzv,Kiss Me,Zak Manley,acoustic,Acoustic & Mellow,58,0.663,0.178,0.541,82.372,0.676,0.0532,0.279,0.0,-12.252,2.732
0t488LlnuTDRjklgkotom9,Indian Summer,Jai Wolf,edm,Energetic & Danceable,58,0.435,0.825,0.0425,169.835,0.0248,0.0617,0.0845,0.0454,-2.518,4.141
134KuDqugUFSbDUk0kZmLk,War Zone,Unknown Brain;M.I.M.E,edm,Energetic & Danceable,58,0.372,0.835,0.463,80.014,0.156,0.264,0.0973,0.000369,-4.049,3.05
5ZqNz8GXWpkb95f7aVxTA0,It Ends Tonight,The All-American Rejects,punk-rock,Energetic & Danceable,58,0.454,0.631,0.313,87.888,0.00233,0.0268,0.177,0.0,-4.733,4.08
4PPwkLq2ld1k09Bl5NkyZB,Uncle Remus,Frank Zappa,psych-rock,Energetic & Danceable,58,0.484,0.66,0.742,78.591,0.034,0.0358,0.0893,0.0812,-11.163,2.827
3fao1RoZVQPtkHY8upjezr,drop pop candy (feat. ギガ),Reol;Giga,j-rock,Energetic & Danceable,58,0.698,0.942,0.967,129.962,0.0194,0.0537,0.0114,0.000181,-1.936,3.749
0brL7VMo7onJJTGMSdajic,Molly's Lips - BBC John Peel Session 1990,Nirvana,grunge,Energetic & Danceable,58,0.311,0.895,0.681,167.107,1.91e-05,0.0476,0.0584,0.195,-9.401,1.902
2Ja3UauMDeQnq4sI8a64Ys,"Affirmative Action (feat. AZ, Cormega & Foxy Brown)",Nas;AZ;Cormega;Foxy Brown,hardcore,Acoustic & Mellow,58,0.665,0.566,0.755,173.804,0.484,0.443,0.16,0.0,-9.209,4.33
3ocm1Cf1Dk1ODrdBdybh82,Born Under A Bad Sign - Mono Mix,Albert King,acoustic,Acoustic & Mellow,58,0.711,0.483,0.884,91.652,0.434,0.0298,0.0284,0.012,-11.211,2.833
0Q9vbV7G2Q6lts13nY9YGP,HOLD ME TIGHT OR DON’T,Fall Out Boy,emo,Energetic & Danceable,58,0.582,0.925,0.788,95.987,0.00699,0.0523,0.108,2.9e-06,-4.366,3.506
0CaBBQsaAiRHhiLmzi7ZRp,Two Of Us - Remastered 2009,The Beatles,psych-rock,Energetic & Danceable,58,0.726,0.702,0.931,109.114,0.0974,0.032,0.239,3.46e-05,-10.757,3.614
0LHdHYe5ssIheUX5RZw4rN,Philophobia,Lil Rae;SadBoyCrush,sad,Energetic & Danceable,58,0.664,0.666,0.512,155.019,0.0126,0.0426,0.0891,0.235,-4.5,3.303
1k9dLBzwep1k1eGP0Ec8ZK,Thank You Lord (feat. Thomas Rhett & Florida Georgia Line),Chris Tomlin;Thomas Rhett;Florida Georgia Line,world-music,Energetic & Danceable,58,0.667,0.87,0.695,104.946,0.391,0.078,0.0697,0.0,-3.321,2.812
4jcIsQPXUXp866w3lT5AzO,caffeine,brakence,sad,Energetic & Danceable,58,0.44,0.755,0.91,88.907,0.107,0.413,0.0802,0.0,-5.982,3.306
4SsDrt7HV1ECcJ2A7EHfLL,Filma Solo,Gabríel Ólafs,piano,Acoustic & Instrumental,58,0.213,0.0377,0.0973,165.763,0.986,0.0475,0.139,0.869,-33.06,3.253
1uiwlmWedlNpzAxDSRGqdK,Lost in You,Three Days Grace,grunge,Energetic & Danceable,58,0.434,0.868,0.366,162.969,0.0199,0.0366,0.162,0.0,-3.503,3.88
5jmYu7XY4zd3mJfizA8t1K,Let Me Be Sad,I Prevail,metalcore,Energetic & Danceable,58,0.478,0.574,0.0407,129.02,0.000355,0.0288,0.151,7.15e-06,-5.645,3.57
6vRkYTrWDzzVrZTqBJFR0u,Catch the Moment,LiSA,j-rock,Energetic & Danceable,58,0.401,0.978,0.446,190.083,0.0578,0.147,0.331,1.87e-06,-1.875,4.71
35GwlKlVXgFCMF5uTp5r7P,One,Creed,grunge,Energetic & Danceable,58,0.557,0.933,0.435,110.946,2.14e-05,0.035,0.117,8.66e-06,-3.7,5.042
63gHnuI9MzZA4lLob8t9IY,Pour Out A Little Liquor,Thug Life,hardcore,Energetic & Danceable,58,0.705,0.71,0.647,87.994,0.122,0.287,0.656,0.0,-8.208,3.491
6hHpXo2XMMKR5lIfa19aLM,Get Out Alive,Three Days Grace,grunge,Energetic & Danceable,58,0.493,0.896,0.0791,117.964,0.000319,0.0365,0.0869,0.0,-4.569,4.375
4qXVjZZ48aShiyCqxhkuJP,Breaking Down,AILEE,k-pop,Acoustic & Mellow,58,0.294,0.342,0.229,135.084,0.469,0.0395,0.0958,6.79e-06,-6.341,3.728
0hAMknym1ZPciljhPuX8pl,Its All About You,Sidhu Moose Wala,hip-hop,Energetic & Danceable,58,0.585,0.635,0.55,76.089,0.0964,0.0488,0.134,0.0,-7.219,4.053
5UvE5QlINnvEc7aFO14DVL,Great Balls Of Fire - 1964 Version,Jerry Lee Lewis,piano,Energetic & Danceable,58,0.4,0.818,0.936,166.287,0.458,0.08,0.132,3.25e-06,-11.238,1.828
3Gbyl3XZVeEcnFPiiPR09n,Open Your Eyes,Alter Bridge,grunge,Energetic & Danceable,58,0.356,0.904,0.38,162.397,0.000244,0.0624,0.359,1.75e-06,-3.953,4.977
25TQBBKOrtTfnH6QBM9He1,Overcome,Creed,grunge,Energetic & Danceable,58,0.328,0.926,0.392,194.877,0.00123,0.0756,0.127,0.0,-3.187,3.78
1Gqpa08T7eBAvPQj9O9L2Q,Just Awake,"Fear, and Loathing in Las Vegas",metalcore,Energetic & Danceable,58,0.357,0.98,0.567,191.147,0.00143,0.153,0.196,0.0,-1.286,3.643
69rSEDWuvLS6yyNcESulCc,Just Friends,JORDY,songwriter,Energetic & Danceable,58,0.68,0.534,0.411,95.089,0.0535,0.08,0.438,0.0,-7.001,3.161
56TXkBMhaHhmqNq1M30qlE,Forget About It (feat. Sunny Malton),Sidhu Moose Wala;Sunny Malton,hip-hop,Energetic & Danceable,58,0.794,0.884,0.716,93.064,0.0634,0.179,0.319,0.0,-5.931,3.705
